location_name,date,pm25,pm10,pm1
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T20:10:02Z,5.37,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T20:15:42Z,4.44,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T20:21:24Z,4.56,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T20:27:03Z,4.47,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T20:32:42Z,4.3,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T20:38:22Z,4.35,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T20:44:01Z,4.43,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T20:49:40Z,4.17,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T20:55:31Z,4.12,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T21:01:10Z,4.27,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T21:57:44Z,4.67,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T22:03:23Z,4.83,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T22:09:03Z,5.02,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T22:14:42Z,5.5,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T22:20:22Z,5.08,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T22:26:01Z,5.28,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T22:31:41Z,6.8,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T22:37:20Z,5.76,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T22:43:00Z,12.41,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T22:48:39Z,6.03,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T22:54:19Z,6.79,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T22:59:58Z,5.84,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T23:05:37Z,5.77,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T23:11:17Z,7.0,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T23:16:57Z,7.03,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T23:22:36Z,6.55,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T23:28:15Z,5.73,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T23:33:55Z,5.7,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T23:39:34Z,6.88,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T23:45:14Z,6.69,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T23:50:54Z,7.12,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-18T23:56:33Z,6.53,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T00:02:12Z,7.2,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T00:07:52Z,7.93,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T00:13:32Z,7.15,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T00:19:11Z,9.89,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T00:24:51Z,9.48,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T00:30:30Z,9.0,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T00:36:10Z,8.87,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T00:41:49Z,9.54,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T00:47:29Z,8.41,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T00:53:08Z,8.69,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T00:58:48Z,8.62,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T01:04:27Z,7.92,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T01:10:07Z,7.31,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T01:15:47Z,7.45,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T01:21:26Z,10.03,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T01:27:06Z,6.64,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T01:32:45Z,7.51,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T01:38:25Z,10.94,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T01:44:05Z,8.13,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T01:49:44Z,7.52,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T01:55:24Z,8.05,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T02:01:03Z,7.41,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T02:06:43Z,7.81,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T02:12:25Z,7.93,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T02:18:05Z,7.58,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T02:23:45Z,8.07,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T02:29:24Z,8.71,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T02:35:04Z,8.61,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T02:40:43Z,9.06,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T02:46:23Z,10.03,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T02:52:03Z,10.79,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T02:57:42Z,11.91,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T03:03:22Z,11.4,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T03:09:02Z,9.79,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T03:14:41Z,9.05,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T03:20:21Z,9.1,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T03:26:01Z,9.23,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T03:31:41Z,8.45,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T03:37:20Z,8.76,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T03:43:00Z,8.5,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T03:48:40Z,8.46,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T03:54:20Z,8.78,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T03:59:59Z,8.53,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T04:05:39Z,8.2,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T04:11:19Z,8.9,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T04:16:58Z,8.81,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T04:22:38Z,7.77,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T04:28:18Z,8.43,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T04:33:58Z,9.45,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T04:39:37Z,9.32,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T04:45:17Z,8.44,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T04:50:57Z,8.73,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T04:56:37Z,8.28,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T05:02:17Z,8.95,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T05:07:56Z,9.02,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T05:13:36Z,9.8,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T05:19:16Z,8.33,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T05:24:56Z,8.54,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T05:30:35Z,8.63,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T05:36:15Z,8.87,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T05:41:55Z,8.19,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T05:47:35Z,7.8,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T05:53:15Z,8.19,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T05:58:54Z,8.51,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T06:04:34Z,7.59,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T06:10:14Z,7.77,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T06:15:54Z,8.11,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T06:21:34Z,8.5,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T06:27:14Z,8.8,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T06:32:53Z,7.71,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T06:38:33Z,7.67,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T06:44:13Z,8.54,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T06:49:53Z,8.56,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T06:55:33Z,7.6,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T07:01:13Z,7.91,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T07:06:52Z,8.11,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T07:12:32Z,8.37,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T07:18:15Z,7.71,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T07:23:55Z,7.77,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T07:29:35Z,7.88,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T07:35:15Z,7.13,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T07:40:55Z,6.82,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T07:46:35Z,7.07,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T07:52:15Z,7.09,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T07:57:55Z,6.93,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T08:03:35Z,7.65,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T08:09:15Z,8.11,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T08:14:54Z,8.32,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T08:20:34Z,6.99,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T08:26:14Z,7.26,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T08:31:54Z,7.5,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T08:37:34Z,6.96,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T08:43:14Z,7.49,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T08:48:54Z,6.55,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T08:54:34Z,7.41,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T09:00:14Z,7.21,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T09:05:54Z,7.13,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T09:11:34Z,8.0,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T09:17:14Z,7.53,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T09:22:54Z,8.06,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T09:28:34Z,6.81,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T09:34:17Z,7.24,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T09:39:57Z,9.13,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T09:45:37Z,7.8,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T09:51:17Z,7.59,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T09:56:57Z,6.43,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T10:02:37Z,6.71,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T10:08:17Z,6.15,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T10:13:56Z,7.07,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T10:19:36Z,7.58,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T10:25:16Z,12.04,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T10:30:56Z,14.72,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T10:36:36Z,8.42,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T10:42:16Z,9.19,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T10:47:56Z,7.52,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T10:53:36Z,7.38,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T10:59:16Z,7.0,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T11:04:56Z,7.53,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T11:10:36Z,7.82,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T11:16:16Z,7.59,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T11:21:56Z,7.87,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T11:27:36Z,8.05,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T11:33:16Z,8.02,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T11:38:56Z,8.58,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T11:44:36Z,9.46,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T11:50:16Z,10.58,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T11:55:56Z,9.09,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T12:01:36Z,10.07,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T12:07:16Z,9.98,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T12:12:56Z,10.44,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T12:18:36Z,8.31,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T12:24:16Z,9.33,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T12:29:56Z,8.0,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T12:35:35Z,6.69,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T12:41:15Z,7.94,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T12:46:55Z,7.89,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T12:52:35Z,7.38,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T12:58:15Z,7.57,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T13:03:54Z,9.27,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T13:09:34Z,7.24,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T13:15:14Z,6.33,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T13:20:54Z,7.79,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T13:26:33Z,8.53,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T13:32:13Z,7.05,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T13:37:53Z,7.14,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T13:43:33Z,7.68,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T13:49:15Z,9.56,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T13:54:55Z,8.9,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T14:00:35Z,8.46,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T14:57:13Z,7.77,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T15:02:53Z,6.4,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T15:08:32Z,6.26,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T15:14:15Z,6.76,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T15:19:54Z,8.08,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T15:25:33Z,6.25,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T15:31:13Z,6.62,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T15:36:52Z,6.96,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T15:42:31Z,6.3,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T15:48:20Z,6.4,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T15:53:59Z,6.65,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T15:59:38Z,6.52,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T16:05:18Z,5.74,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T16:10:57Z,6.52,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T16:16:45Z,5.86,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T16:22:25Z,7.48,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T16:28:04Z,6.25,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T16:33:43Z,6.16,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T16:39:22Z,6.6,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T16:45:02Z,6.06,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T16:50:41Z,6.94,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T16:56:20Z,6.88,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T17:01:59Z,6.93,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T17:58:30Z,14.43,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T18:04:09Z,14.21,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T18:09:50Z,15.58,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T18:15:29Z,13.76,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T18:21:08Z,14.08,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T18:26:47Z,15.62,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T18:32:26Z,14.74,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T18:38:06Z,15.12,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T18:43:45Z,14.51,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T18:49:24Z,14.9,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T18:55:03Z,14.82,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T19:00:42Z,15.08,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T19:06:21Z,14.01,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T19:12:00Z,15.65,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T19:17:39Z,13.15,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T19:23:19Z,12.84,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T19:28:58Z,13.96,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T19:34:37Z,12.97,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T19:40:16Z,13.24,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T19:45:55Z,12.99,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T19:51:34Z,13.17,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T19:57:13Z,14.29,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T20:02:52Z,11.64,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T20:08:31Z,10.6,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T20:14:10Z,10.21,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T20:19:50Z,10.5,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T20:25:28Z,9.97,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T20:31:10Z,10.14,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T20:36:49Z,9.44,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T20:42:28Z,9.89,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T20:48:07Z,8.69,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T20:53:46Z,9.66,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T20:59:25Z,8.72,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T21:56:07Z,9.12,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T22:01:46Z,7.87,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T22:07:26Z,8.55,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T22:13:05Z,8.1,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T22:18:44Z,8.21,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T22:24:24Z,10.25,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T22:30:03Z,9.85,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T22:35:46Z,10.99,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T22:41:25Z,10.7,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T22:47:05Z,10.91,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T22:52:44Z,12.77,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T22:58:24Z,10.93,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T23:04:04Z,10.43,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T23:09:43Z,9.4,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T23:15:23Z,9.66,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T23:21:02Z,10.21,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T23:26:42Z,9.73,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T23:32:21Z,7.24,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T23:38:01Z,7.1,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T23:43:40Z,6.59,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T23:49:20Z,6.96,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-19T23:55:00Z,7.01,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T00:00:39Z,7.34,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T00:06:19Z,7.57,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T00:11:58Z,7.96,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T00:17:38Z,7.86,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T00:23:18Z,7.74,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T00:28:57Z,7.6,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T00:34:37Z,8.53,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T00:40:17Z,8.43,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T00:45:56Z,9.14,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T00:51:36Z,8.82,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T00:57:15Z,9.07,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T01:02:55Z,9.38,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T01:08:34Z,10.66,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T01:14:14Z,12.12,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T01:19:54Z,11.84,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T01:25:33Z,11.16,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T01:31:13Z,10.07,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T01:36:53Z,12.07,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T01:42:32Z,11.82,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T01:48:12Z,11.35,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T01:53:52Z,11.8,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T01:59:32Z,10.56,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T02:05:11Z,9.61,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T02:10:51Z,9.37,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T02:16:31Z,8.99,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T02:22:10Z,9.56,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T02:27:50Z,8.74,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T02:33:30Z,7.79,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T02:39:09Z,7.64,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T02:44:49Z,8.67,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T02:50:29Z,7.59,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T02:56:08Z,8.58,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T03:01:48Z,8.44,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T03:07:28Z,8.9,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T03:13:07Z,8.39,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T03:18:47Z,8.47,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T03:24:27Z,7.69,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T03:30:09Z,7.84,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T03:35:49Z,7.83,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T03:41:29Z,7.51,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T03:47:08Z,7.54,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T03:52:48Z,7.33,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T03:58:28Z,8.16,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T04:04:08Z,8.2,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T04:09:47Z,7.69,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T04:15:27Z,8.27,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T04:21:07Z,9.05,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T04:26:49Z,7.62,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T04:32:29Z,7.46,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T04:38:09Z,7.99,,
 54th St & Grand Ave [NYC Testbed Pilot],2024-10-20T04:43:49Z,7.32,,
